Frekvens;Kanal A;Kanal B
(ms);(V);(V)

5,60999986;2,02356100;4,63105900
5,61999986;2,02356100;4,63105900
5,62999986;2,02356100;4,58738300
5,63999986;2,02356100;4,63105900
5,64999986;2,02356100;4,63105900
5,65999986;2,02356100;4,63105900
5,66999986;2,02356100;4,63105900
5,67999986;2,02356100;4,63105900
5,68999986;2,02356100;4,63105900
5,69999986;2,02356100;4,63105900
5,70999986;2,02356100;4,63105900
5,71999986;2,02356100;4,63105900
5,72999986;2,02356100;4,63105900
5,73999985;2,02356100;4,67473600
5,74999985;2,02356100;4,63105900
5,75999985;2,02356100;4,63105900
5,76999985;2,02356100;4,63105900
5,77999985;1,93559300;4,67473600
5,78999985;2,02356100;4,63105900
5,79999985;2,02356100;4,67473600
5,80999985;1,93559300;4,63105900
5,81999985;2,02356100;4,67473600
5,82999985;1,93559300;4,67473600
5,83999985;2,02356100;4,63105900
5,84999985;1,93559300;4,63105900
5,85999985;1,93559300;4,63105900
5,86999985;2,02356100;4,67473600
5,87999985;1,93559300;4,67473600
5,88999985;1,93559300;4,67473600
5,89999985;1,93559300;4,67473600
5,90999985;1,93559300;4,63105900
5,91999985;1,93559300;4,67473600
5,92999985;1,93559300;4,67473600
5,93999985;1,93559300;4,67473600
5,94999985;1,93559300;4,67473600
5,95999985;1,93559300;4,67473600
5,96999985;1,93559300;4,67473600
5,97999985;1,93559300;4,67473600
5,98999985;1,93559300;4,67473600
5,99999985;1,93559300;4,67473600
6,00999985;1,93559300;4,67473600
6,01999985;1,93559300;4,67473600
6,02999985;1,93559300;4,67473600
6,03999985;1,93559300;4,67473600
6,04999985;1,93559300;4,67473600
6,05999985;1,93559300;4,67473600
6,06999985;1,93559300;4,67473600
6,07999985;1,93559300;4,67473600
6,08999985;1,84762500;4,71841100
6,09999985;1,93559300;4,67473600
6,10999985;1,84762500;4,71841100
6,11999985;1,84762500;4,67473600
6,12999985;1,93559300;4,67473600
6,13999984;1,84762500;4,71841100
6,14999984;1,93559300;4,67473600
6,15999984;1,84762500;4,67473600
6,16999984;1,93559300;4,67473600
6,17999984;1,84762500;4,67473600
6,18999984;1,84762500;4,67473600
6,19999984;1,84762500;4,71841100
6,20999984;1,84762500;4,67473600
6,21999984;1,84762500;4,67473600
6,22999984;1,84762500;4,67473600
6,23999984;1,84762500;4,71841100
6,24999984;1,84762500;4,71841100
6,25999984;1,84762500;4,67473600
6,26999984;1,84762500;4,71841100
6,27999984;1,84762500;4,71841100
6,28999984;1,84762500;4,71841100
6,29999984;1,84762500;4,71841100
6,30999984;1,84762500;4,71841100
6,31999984;1,84762500;4,71841100
6,32999984;1,84762500;4,71841100
6,33999984;1,84762500;4,71841100
6,34999984;1,84762500;4,67473600
